18    0.7933748540037056 0.6867894695156398 25320.0    8.752838166255964	2212121 161
19    0.8988650766916118 0.7116988473156688 26398.0    14.176641595791956	1938249 161
20    0.9285838103733217 0.6957574277228505 26201.0    11.06034508529014	1880107 162
21    0.8722460953690232 0.7115549598955706 24329.0    12.255212347337212	1997328 161
22    0.8495972389847282 0.6687741243036458 24798.0    17.14699292375437	2094342 161
23    0.893600086693855 0.7225471252438028 25918.0    11.55787217105645	1962049 161
24    0.8576044947719655 0.7089561052944399 24517.0    11.102373722666846	2030497 162
25    0.8646954266950726 0.34826156109358536 61962.0    14.758856951230412	1320605 246
26    0.8272663631641978 0.3793084561653622 58404.0    11.99087066351018	1425830 240
27    0.878377430209484 0.353937706959007 63042.0    16.695140008472737	1302454 248
28    0.9775001689903099 0.3966419156941635 61202.0    11.972984636460032	1255197 235
29    0.9770999333524155 0.38057026917328096 59572.0    14.07245913741672	1210124 240
30    0.8919196856273444 0.4056146150296021 60063.0    11.525842683976695	1409730 231
31    0.6404144992672949 0.5959068199325143 94635.0    12.155453531569657	2498146 181
32    0.6562547022041147 0.5931006026526155 98440.0    15.36884690917687	2416967 184
33    0.6382418571856749 0.5900532069429235 98086.0    18.541523936227208	2462358 185
34    0.6990310067760617 0.323373110897929 69030.0    7.717756193268011	1649948 248
35    0.6976630807064168 0.33241848533394963 66617.0    13.283259370443867	1642307 247
36    0.6784058640245082 0.32986032074353666 72185.0    9.561427452636433	1691583 246
37    0.681053456138523 0.3201599321853129 72345.0    8.931945519760465	1698539 246
38    0.6996466954875578 0.30424205210107774 70306.0    16.980368181570448	1682631 247
39    0.6924012793006263 0.3120194828209779 72972.0    6.477582330479413	1685092 245
0    0.6924012793006263 0.3120194828209779 72972.0    6.477582330479413	1685092 245
1    0.6890262315849243 0.3178120436075346 70385.0    6.8672254779472555	1682814 247
2    0.8279786971361928 0.6736820319076616 24716.0    7.11112787819475	2141090 161
3    0.8172465856271572 0.6779223167589509 24166.0    7.22721172253912	2161951 161
4    0.8849450477216924 0.7299987468205351 25237.0    7.383823022095387	1999425 157
5    0.8769657509346456 0.6956805296348294 24795.0    7.4998686923715	1990840 161
6    0.8556222532268993 0.364253215811722 60660.0    7.656238713339439	1347864 243
7    0.6990310067760617 0.323373110897929 69030.0    7.717756193268011	1649948 248
8    0.9366243637352045 0.389210783363168 62383.0    8.027117090573174	1286120 238
9    0.6436800478529283 0.6007568085133309 94014.0    8.033921089218302	2523029 180
10    0.7006670614574388 0.3087446086156947 73799.0    10.704957858320801	1671437 247
11    0.7043381260874386 0.3216914727432033 75415.0    10.940745336427536	1640005 248
12    0.6845770794681449 0.313416042933055 70482.0    10.856656136886318	1701703 245
13    0.7227161251911571 0.3332253844849766 71404.0    20.918461688143854	1584674 245
14    0.6800951970358511 0.3198124140051987 68526.0    12.128002506817486	1701506 248
15    0.6717848730269574 0.3329542420433064 71083.0    12.380851371050172	1705065 247
16    0.8541879977175318 0.6429856043914566 24819.0    10.181571699422134	2091725 162
17    0.8205130496648485 0.6420113387923507 24575.0    18.64336230232124	2176007 163
18    0.8037934810758498 0.6824937221835047 24283.0    10.651276644791103	2190312 160
19    0.8301017297706108 0.6609278899564006 25288.0    15.570171165651617	2153859 160
20    0.8575469747528489 0.6461236945384505 25335.0    12.724160096870337	2087214 162
21    0.8055191055107594 0.6607942671336077 23295.0    15.940915806500794	2219731 160
22    0.8573275163782177 0.7017650370406746 25754.0    18.599371591583946	2032127 162
23    0.9017307352317959 0.7581906830476127 25498.0    240004.03709010052	2109591 141
24    0.8654076282266047 0.7439292122885335 25914.0    14.642263227453835	2106933 150
25    0.8862652547213555 0.6651383618759014 24119.0    15.18154952438498	2012626 160
26    0.8479025231744124 0.7244342567904293 24003.0    10.511413828245916	2071741 159
27    0.9002885558230443 0.6759791286571676 24275.0    9.862476598658185	1965560 161
28    0.8929629950963098 0.3712078377399687 59831.0    15.757024107788386	1302998 245
29    0.8925973730480522 0.356166761852926 57978.0    13.841326994286542	1283266 245
30    0.8147837710205531 0.3796051759616992 61778.0    18.028228612797637	1448492 240
31    0.6954846490427348 0.3207624773221244 68868.0    9.4957750656741	1662333 245
32    0.7126869734636905 0.31925195726010125 68146.0    8.02053058282708	1624590 248
33    0.6931251783915241 0.3176116165817846 71283.0    9.360379186154892	1673206 246
34    0.9651711650123076 0.38609356717445636 63684.0    12.032682712757397	1239269 239
35    0.9632824322014713 0.3968933546791577 62479.0    16.90346120903766	1274558 234
36    0.9366934682218999 0.3938390163348552 61979.0    14.48744988346013	1300532 236
37    0.6435036283410404 0.6024982910673536 94995.0    12.10471594570316	2537363 180
38    0.6610717309266377 0.572542963794809 93785.0    13.489464130864247	2264130 194
39    0.6542257901813009 0.5871790510954594 98360.0    8.680819214988432	2381737 186
0    0.6924012793006263 0.3120194828209779 72972.0    6.477582330479413	1685092 245
1    0.6890262315849243 0.3178120436075346 70385.0    6.8672254779472555	1682814 247
2    0.8279786971361928 0.6736820319076616 24716.0    7.11112787819475	2141090 161
3    0.8172465856271572 0.6779223167589509 24166.0    7.22721172253912	2161951 161
4    0.8849450477216924 0.7299987468205351 25237.0    7.383823022095387	1999425 157
5    0.8769657509346456 0.6956805296348294 24795.0    7.4998686923715	1990840 161
6    0.8556222532268993 0.364253215811722 60660.0    7.656238713339439	1347864 243
7    0.6990310067760617 0.323373110897929 69030.0    7.717756193268011	1649948 248
8    0.7126869734636905 0.31925195726010125 68146.0    8.02053058282708	1624590 248
9    0.9366243637352045 0.389210783363168 62383.0    8.027117090573174	1286120 238
10    0.7006670614574388 0.3087446086156947 69978.0    7.456742541497438	1671437 247
11    0.7043381260874386 0.3216914727432033 72160.0    10.87620143414267	1640005 248
12    0.6845770794681449 0.313416042933055 76292.0    9.932074055493446	1701703 245
13    0.7227161251911571 0.3332253844849766 71474.0    7.252679413604653	1584674 246
14    0.6800951970358511 0.3198124140051987 69529.0    12.373814299897118	1701506 246
15    0.6717848730269574 0.3329542420433064 67952.0    9.605291321811563	1705065 246
16    0.8541879977175318 0.6429856043914566 24145.0    12.893153155845981	2091725 163
17    0.8205130496648485 0.6420113387923507 23921.0    13.542794443455493	2176007 163
18    0.8037934810758498 0.6824937221835047 25632.0    12.015489938867587	2190312 161
19    0.8301017297706108 0.6609278899564006 24189.0    11.418308114480983	2153859 161
20    0.8575469747528489 0.6461236945384505 23432.0    11.825608931426085	2087214 162
21    0.8055191055107594 0.6607942671336077 25096.0    16.134507926936177	2219731 160
22    0.8573275163782177 0.7017650370406746 26474.0    12.807575246116734	2032127 162
23    0.9017307352317959 0.7581906830476127 26284.0    240004.03704702653	2109591 140
24    0.8654076282266047 0.7439292122885335 24706.0    11.177759911419416	2106933 150
25    0.8862652547213555 0.6651383618759014 24069.0    10.98439964949654	2012626 161
26    0.8479025231744124 0.7244342567904293 25306.0    9.794535315519854	2071741 159
27    0.9002885558230443 0.6759791286571676 25328.0    10.93226686821621	1965560 162
28    0.8929629950963098 0.3712078377399687 61023.0    13.951935179707219	1302998 243
29    0.8925973730480522 0.356166761852926 61140.0    15.546948176389453	1283266 246
30    0.8147837710205531 0.3796051759616992 60720.0    15.438366231415381	1448492 242
31    0.6954846490427348 0.3207624773221244 72463.0    15.458193889967587	1662333 247
32    0.7126869734636905 0.31925195726010125 70497.0    12.469560200862494	1624590 246
33    0.6931251783915241 0.3176116165817846 70211.0    12.348683105716338	1673206 248
34    0.7344085239507113 0.3166950461672231 68045.0    12.7685191311503	1580651 245
35    0.7329713680077798 0.32555362215290423 70123.0    13.441740980181057	1570647 246
36    0.7127395557681687 0.3230482869046686 70534.0    10.544894179418097	1618678 247
37    0.9363676541888644 0.39033903322976843 59846.0    15.194794713953245	1289899 238
38    0.9619311510863628 0.3709319516479565 60600.0    19.77940643874937	1209088 244
39    0.9519695639342391 0.38041419624832123 65311.0    10.99582679598014	1241691 241
0    0.6924012793006263 0.3120194828209779 72972.0    6.477582330479413	1685092 245
1    0.6890262315849243 0.3178120436075346 70385.0    6.8672254779472555	1682814 247
2    0.8279786971361928 0.6736820319076616 24716.0    7.11112787819475	2141090 161
3    0.8172465856271572 0.6779223167589509 24166.0    7.22721172253912	2161951 161
4    0.7227161251911571 0.3332253844849766 71474.0    7.252679413604653	1584674 246
5    0.8849450477216924 0.7299987468205351 25237.0    7.383823022095387	1999425 157
6    0.7006670614574388 0.3087446086156947 69978.0    7.456742541497438	1671437 247
7    0.8769657509346456 0.6956805296348294 24795.0    7.4998686923715	1990840 161
8    0.8556222532268993 0.364253215811722 60660.0    7.656238713339439	1347864 243
9    0.6990310067760617 0.323373110897929 69030.0    7.717756193268011	1649948 248
10    0.7006670614574388 0.3087446086156947 76310.0    3.766015992488893	1671437 247
11    0.7043381260874386 0.3216914727432033 75560.0    9.3273155566912	1640005 248
12    0.6845770794681449 0.313416042933055 69720.0    13.657625841960296	1701703 246
13    0.7227161251911571 0.3332253844849766 72219.0    14.626511001372327	1584674 247
14    0.6800951970358511 0.3198124140051987 69904.0    11.02030224964635	1701506 246
15    0.6717848730269574 0.3329542420433064 72442.0    7.610073254650467	1705065 247
