22    0.15990928007306668 0.516050980138115 78261.0    19.450871109376877	7700000 171
23    0.1681913970285548 0.5575442270083193 79979.0    32.968578246559154	7800000 171
24    0.16141638773484315 0.5470568906849406 80441.0    31.74104658375752	7400000 160
25    0.7538722591693224 0.6759412699255143 9543.0    31.093898438562622	2347380 160
26    0.7212402689777482 0.7362002247644082 9918.0    28.645002393757977	2480955 154
27    0.7658007169602866 0.686958108052891 9770.0    31.24377152529992	2291505 161
28    0.42200861015739244 0.46714956099875204 3103.0    34.75822118319145	3400279 207
29    0.42183581951178295 0.4482209951571468 2956.0    36.21722769011057	3343685 211
30    0.38506160801220823 0.4777172604517667 2953.0    37.3665510200519	3721800 206
31    0.8640658521786697 0.6971808349689913 57562.0    33.31263394132385	2019248 162
32    0.8854379142805517 0.6938977027059207 57556.0    31.835803890643344	1973507 161
33    0.8611344603474697 0.690332403880167 54874.0    31.09375871051593	2033317 161
34    0.8066039866965139 0.6684212587962884 9396.0    32.93503804791898	2206529 160
35    0.8050255522485622 0.6871183005819215 9776.0    34.619199596176095	2179610 161
36    0.7828048673322461 0.681830502870529 9704.0    40.35160898513833	2250180 161
37    0.8394599499575027 0.7340269981578648 56166.0    39.58848541883368	2122317 157
38    0.8623777982303613 0.6975322573715472 56176.0    29.17570650691279	2022915 162
39    0.8534471678152569 0.7153634834270447 57520.0    29.771979791989672	2044087 161
0    0.16675025531025003 0.5321402639152712 81450.0    4.114192829675854	7800000 181
1    0.16894002565083385 0.5288118201628534 85654.0    14.964092487554034	7600000 180
2    0.16694703707407466 0.5344209616376308 84000.0    15.76721694601667	7500000 174
3    0.15990928007306668 0.516050980138115 78261.0    19.450871109376877	7700000 171
4    0.1647126749005756 0.5540071319112524 83918.0    21.897048456524494	7600000 165
5    0.26503148249563657 0.6875117524808816 54003.0    22.476389601900294	6618722 152
6    0.2759087274206402 0.6885550659069077 52850.0    23.41730737759457	6353350 152
7    0.16894002565083385 0.5288118201628534 81901.0    23.84009515214275	7500000 178
8    0.2674429391055325 0.7214270004061741 54000.0    25.14212030908831	6549124 150
9    0.1650605197920332 0.5368129629041325 87489.0    25.894408619652133	7700000 175
10    0.16874089473595935 0.5265550600423176 81341.0    29.259709685796285	7700000 182
11    0.16962499328200942 0.5486355648601546 83066.0    26.106471598436094	7600000 174
12    0.1648659616807199 0.534522057064517 82679.0    29.46685515795708	7900000 181
13    0.17720033741997923 0.5544582895403826 88116.0    25.983623331106003	7600000 178
14    0.16675025531025003 0.5321402639152712 85223.0    28.786755639150904	7600000 176
15    0.1647126749005756 0.5540071319112524 84121.0    39.55569236853779	7700000 169
16    0.17223167192153216 0.5100699866448782 80430.0    23.185384068980998	7700000 187
17    0.16544172331480597 0.5092971176448098 81748.0    14.109584838340531	7400000 171
18    0.16207052252577048 0.5414111317294976 83678.0    29.574237719093734	7700000 172
19    0.16242462474549213 0.5031144085110449 80159.0    12.484546255559158	7800000 177
20    0.167794790181143 0.4918450943629081 77110.0    19.174927206372573	7800000 181
21    0.15761458354515737 0.5030126915635917 77540.0    31.159966941674078	7800000 171
22    0.15957229079034685 0.5325801409109505 85982.0    20.32072853206596	7700000 171
23    0.16783695419560346 0.575402420328135 79745.0    29.572340070153665	7700000 155
24    0.16107622240674502 0.5645791736493074 83721.0    20.82251135707157	7900000 161
25    0.26784192437713394 0.6573282150868887 54509.0    43.73722450785482	6684934 152
26    0.25624816304308823 0.7159278493888694 55031.0    19.141870457637506	6809794 151
27    0.2720799647755215 0.6680416880828011 55226.0    27.368354257155648	6543193 151
28    0.2879498314607423 0.7017015254364146 52338.0    40.778664732372924	6050445 154
29    0.28783193093434617 0.673269081880263 55204.0    20.51831175933049	6161054 153
30    0.2627397225088951 0.71757518014066 54659.0    14.87178572290571	6647595 152
31    0.16808295098514994 0.5245426529177288 79067.0    19.01288533897651	7600000 179
32    0.17224036474900206 0.5220725005257352 78984.0    33.16159320082274	7900000 191
33    0.16751272015350727 0.5193900525714845 79665.0    21.607390404307942	7900000 186
34    0.2755941689167703 0.7156490414678128 52915.0    29.68475963121101	6330893 153
35    0.2750548617263181 0.7356671361290567 56309.0    240002.73711320313	6498266 145
36    0.2674626711429883 0.7300057252839731 54953.0    240002.7371227361	6615505 147
37    0.1650152800857058 0.5383690841106223 90880.0    27.451508334172193	7600000 173
38    0.1695203135323865 0.5116021665159117 84738.0    26.896438231890215	7600000 181
39    0.16776479145016568 0.5246804059596374 83917.0    22.037190430695446	7900000 184
0    0.16675025531025003 0.5321402639152712 81450.0    4.114192829675854	7800000 181
1    0.16242462474549213 0.5031144085110449 80159.0    12.484546255559158	7800000 177
2    0.16544172331480597 0.5092971176448098 81748.0    14.109584838340531	7400000 171
3    0.2627397225088951 0.71757518014066 54659.0    14.87178572290571	6647595 152
4    0.16894002565083385 0.5288118201628534 85654.0    14.964092487554034	7600000 180
5    0.16694703707407466 0.5344209616376308 84000.0    15.76721694601667	7500000 174
6    0.16808295098514994 0.5245426529177288 79067.0    19.01288533897651	7600000 179
7    0.25624816304308823 0.7159278493888694 55031.0    19.141870457637506	6809794 151
8    0.167794790181143 0.4918450943629081 77110.0    19.174927206372573	7800000 181
9    0.15990928007306668 0.516050980138115 78261.0    19.450871109376877	7700000 171
10    0.16874089473595935 0.5265550600423176 83531.0    41.51675951118187	7700000 182
11    0.16962499328200942 0.5486355648601546 82630.0    34.74874988092479	7900000 180
12    0.1648659616807199 0.534522057064517 79342.0    36.328548818380774	7600000 173
13    0.170366366403311 0.5275145973481601 82628.0    29.942389858106896	7600000 181
14    0.16031930586396642 0.5062811077902787 76273.0    15.106075893251637	7700000 172
15    0.15836030750253519 0.5270853635544541 82268.0    27.04868531791492	7700000 170
16    0.17067870811894428 0.4860909145467006 78691.0    15.110475121057286	7800000 184
17    0.1639499825398415 0.4853543791517458 84725.0    31.036688017400824	7600000 171
18    0.1606091789056279 0.515958670493945 83884.0    21.35050498493978	7700000 172
19    0.2668725718403743 0.6995867195563725 57128.0    19.96541409132881	6532104 152
20    0.27569604834996186 0.6839166008255706 56861.0    19.325017691895646	6379038 152
21    0.25896941018737424 0.6994452809006945 54936.0    20.84236869810965	6731754 152
22    0.16366771358400975 0.5083592926432298 84470.0    19.37669031458309	7700000 175
23    0.17214448957300002 0.549234086879184 87517.0    29.27436387082254	7800000 180
24    0.16521024360487652 0.5389030632395474 82702.0    23.5278987920386	7600000 173
25    0.16871737371697745 0.5109585044192406 80807.0    27.90562166787258	7700000 181
26    0.16141430132332407 0.5565095408957391 83869.0    17.211119203206366	7800000 164
27    0.17138697462947539 0.5192863686634428 87509.0    25.92631997800369	7900000 189
28    0.17541836338438876 0.53455765258809 75631.0    36.00222949566087	7800000 190
29    0.17534653865965236 0.5128977591237468 76854.0    14.52362001652055	7800000 192
30    0.16006042401473827 0.5466502351023119 81055.0    22.745424812532406	7800000 167
31    0.2549481525344703 0.7101480698757295 53204.0    28.299075023059657	6831395 151
32    0.2612541160614262 0.7068038729001056 53442.0    27.74246982878117	6664641 153
33    0.2540832266380994 0.7031722611967348 54732.0    18.32275218831772	6854881 151
34    0.17290890499183617 0.4879058728510111 79313.0    29.005770795197122	7600000 183
35    0.17257054146215106 0.501553548432992 79617.0    23.73073293123057	7700000 186
36    0.16780717014187707 0.49769378556057453 80135.0    40.83570568680291	7600000 179
37    0.15986545221599552 0.5175469162076883 74351.0    26.454240784996834	7500000 167
38    0.16422989173231026 0.49181524612040434 74509.0    27.60260262741844	7500000 169
39    0.16252915631311976 0.5043876665904756 80839.0    35.966060760139726	7900000 180
0    0.16675025531025003 0.5321402639152712 81450.0    4.114192829675854	7800000 181
1    0.16242462474549213 0.5031144085110449 80159.0    12.484546255559158	7800000 177
2    0.16544172331480597 0.5092971176448098 81748.0    14.109584838340531	7400000 171
3    0.17534653865965236 0.5128977591237468 76854.0    14.52362001652055	7800000 192
4    0.2627397225088951 0.71757518014066 54659.0    14.87178572290571	6647595 152
5    0.16894002565083385 0.5288118201628534 85654.0    14.964092487554034	7600000 180
6    0.16031930586396642 0.5062811077902787 76273.0    15.106075893251637	7700000 172
7    0.17067870811894428 0.4860909145467006 78691.0    15.110475121057286	7800000 184
